event_id,event_type,aggregate_id,aggregate_type,sequence_number,schema_version,occurred_at,recorded_at,metadata_causation_id,metadata_correlation_id,metadata_user_id,metadata_source_service,payload_application_id,payload_applicant_id,payload_requested_amount_usd,payload_loan_purpose,payload_loan_term_months,payload_submission_channel,payload_contact_email,payload_contact_name,payload_submitted_at,payload_application_reference,payload_required_document_types_count,payload_required_document_types,payload_deadline,payload_requested_by,payload_package_id,payload_required_documents_count,payload_required_documents,payload_created_at,payload_document_id,payload_document_type,payload_document_format,payload_filename,payload_file_path,payload_file_size_bytes,payload_file_hash,payload_fiscal_year,payload_uploaded_at,payload_uploaded_by,payload_added_at,payload_session_id,payload_agent_type,payload_agent_id,payload_model_version,payload_langgraph_graph_version,payload_context_source,payload_context_token_count,payload_started_at,payload_inputs_validated_count,payload_inputs_validated,payload_validation_duration_ms,payload_validated_at,payload_node_name,payload_node_sequence,payload_input_keys_count,payload_input_keys,payload_output_keys_count,payload_output_keys,payload_llm_called,payload_llm_tokens_input,payload_llm_tokens_output,payload_llm_cost_usd,payload_duration_ms,payload_executed_at,payload_page_count,payload_detected_format,payload_pipeline_version,payload_extraction_model,payload_tool_name,payload_tool_input_summary,payload_tool_output_summary,payload_tool_duration_ms,payload_called_at,payload_facts_total_revenue,payload_facts_gross_profit,payload_facts_operating_expenses,payload_facts_operating_income,payload_facts_ebitda,payload_facts_depreciation_amortization,payload_facts_interest_expense,payload_facts_income_before_tax,payload_facts_tax_expense,payload_facts_net_income,payload_facts_total_assets,payload_facts_current_assets,payload_facts_cash_and_equivalents,payload_facts_accounts_receivable,payload_facts_inventory,payload_facts_total_liabilities,payload_facts_current_liabilities,payload_facts_long_term_debt,payload_facts_total_equity,payload_facts_operating_cash_flow,payload_facts_investing_cash_flow,payload_facts_financing_cash_flow,payload_facts_free_cash_flow,payload_facts_debt_to_equity,payload_facts_current_ratio,payload_facts_debt_to_ebitda,payload_facts_interest_coverage,payload_facts_gross_margin,payload_facts_net_margin,payload_facts_fiscal_year_end,payload_facts_currency,payload_facts_gaap_compliant,payload_facts_field_confidence_total_revenue,payload_facts_field_confidence_net_income,payload_facts_field_confidence_total_assets,payload_facts_page_references_total_revenue,payload_facts_page_references_net_income,payload_facts_extraction_notes_count,payload_facts_balance_sheet_balances,payload_facts_balance_discrepancy_usd,payload_raw_text_length,payload_tables_extracted,payload_processing_ms,payload_completed_at,payload_overall_confidence,payload_is_coherent,payload_anomalies_count,payload_critical_missing_fields_count,payload_reextraction_recommended,payload_auditor_notes,payload_assessed_at,payload_documents_processed,payload_has_quality_flags,payload_quality_flag_count,payload_ready_at,payload_events_written_count,payload_output_summary,payload_written_at,payload_total_nodes_executed,payload_total_llm_calls,payload_total_tokens_used,payload_total_cost_usd,payload_total_duration_ms,payload_next_agent_triggered,payload_requested_at,payload_priority,payload_opened_at,payload_fiscal_years_loaded_count,payload_fiscal_years_loaded,payload_has_prior_loans,payload_has_defaults,payload_revenue_trajectory,payload_data_hash,payload_consumed_at,payload_document_ids_consumed_count,payload_document_ids_consumed,payload_facts_summary,payload_quality_flags_present,payload_decision_risk_tier,payload_decision_recommended_limit_usd,payload_decision_confidence,payload_decision_rationale,payload_decision_key_concerns_count,payload_decision_key_concerns,payload_decision_data_quality_caveats_count,payload_decision_policy_overrides_applied_count,payload_model_deployment_id,payload_input_data_hash,payload_analysis_duration_ms,payload_regulatory_basis_count,payload_triggered_by_event_id,payload_screening_model_version,payload_initiated_at,payload_fraud_score,payload_risk_level,payload_anomalies_found,payload_recommendation,payload_regulation_set_version,payload_rules_to_evaluate_count,payload_rules_to_evaluate,payload_rule_id,payload_rule_name,payload_rule_version,payload_evidence_hash,payload_evaluation_notes,payload_evaluated_at,payload_note_type,payload_note_text,payload_rules_evaluated,payload_rules_passed,payload_rules_failed,payload_rules_noted,payload_has_hard_block,payload_overall_verdict,payload_all_analyses_complete,payload_orchestrator_session_id,payload_confidence,payload_approved_amount_usd,payload_conditions_count,payload_conditions,payload_executive_summary,payload_key_risks_count,payload_contributing_sessions_count,payload_model_versions_orchestrator,payload_generated_at,payload_interest_rate_pct,payload_term_months,payload_approved_by,payload_effective_date,payload_approved_at,payload_failure_reason,payload_is_hard_block,payload_remediation_available,payload_remediation_description,payload_decline_reasons_count,payload_decline_reasons,payload_declined_by,payload_adverse_action_notice_required,payload_adverse_action_codes_count,payload_adverse_action_codes,payload_declined_at,payload_key_risks
604869e0-256b-49a5-a68d-ea543c5fb4ff,PackageReadyForAnalysis,53fe326b-facc-411a-b21d-795f1b08b4a8,DocumentPackage,13,1.0,2026-02-24T18:25:50.453323Z,2026-02-24T18:25:50.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,0.0,2026-02-24T18:25:50.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2371f21-531e-4fb4-a20a-8d2fe47d123c,AgentOutputWritten,080d9db0-935d-42f9-8a37-3b4e8699a6e3,AgentSession,8,1.0,2026-02-24T18:25:50.453323Z,2026-02-24T18:25:50.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-41c931ce,document_processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"3 documents processed, high confidence. Package ready for credit analysis.",2026-02-24T18:25:50.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d687318f-dd13-4aa1-9f50-611c6e728887,AgentSessionCompleted,080d9db0-935d-42f9-8a37-3b4e8699a6e3,AgentSession,9,1.0,2026-02-24T18:25:58.453323Z,2026-02-24T18:25:58.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-41c931ce,document_processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:25:58.453323,,,,,,,,,,,,,,,3.0,1.0,1185.0,0.02495,19971.0,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c20450f9-3b72-43c8-803f-578bedecef2c,CreditAnalysisRequested,3cc46776-4f73-466c-bba8-cbc76d1370f2,Loan,7,1.0,2026-02-24T18:26:03.453323Z,2026-02-24T18:26:03.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system:session-sess-doc-41c931ce,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,system:session-sess-doc-41c931ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:26:03.453323,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5669d6a-fac9-4348-b324-3cd91a59ac4e,AgentSessionStarted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,1,1.0,2026-02-24T18:36:06.453323Z,2026-02-24T18:36:06.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,credit-agent-1,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,credit-agent-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,1896.0,2026-02-24T18:36:06.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafea0f2-ab0a-4485-b562-1e3af472c6f7,AgentInputValidated,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,2,1.0,2026-02-24T18:36:08.453323Z,2026-02-24T18:36:08.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,3.0,application_id|document_package_id|applicant_id,100.0,2026-02-24T18:36:08.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41fcec68-c6b7-47d1-90c3-f1ce1a7952ec,CreditRecordOpened,6bad020c-ef96-4565-86a9-67477b482688,CreditAnalysis,1,1.0,2026-02-24T18:36:08.453323Z,2026-02-24T18:36:08.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,COMP-080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:36:08.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32755140-dc38-4970-a676-1446be2a8975,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,3,1.0,2026-02-24T18:36:10.453323Z,2026-02-24T18:36:10.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,validate_inputs,1.0,1.0,application_id,1.0,validated,False,,,,315.0,2026-02-24T18:36:10.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d575ff69-bc4d-4640-8720-7f500abfa3c7,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,4,1.0,2026-02-24T18:36:12.453323Z,2026-02-24T18:36:12.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,open_credit_record,2.0,1.0,applicant_id,1.0,credit_stream_opened,False,,,,469.0,2026-02-24T18:36:12.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7887486-0f41-4817-8d49-684f8f53bd8e,AgentToolCalled,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,5,1.0,2026-02-24T18:36:13.453323Z,2026-02-24T18:36:13.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,query_applicant_registry,"company_id=COMP-080, years=[2022,2023,2024]","3yr financials, 0 flags",246.0,2026-02-24T18:36:13.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1d98b71-5593-4c66-ac56-3a00abf3025a,HistoricalProfileConsumed,6bad020c-ef96-4565-86a9-67477b482688,CreditAnalysis,2,1.0,2026-02-24T18:36:13.453323Z,2026-02-24T18:36:13.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2022|2023|2024,True,False,GROWTH,bfe126836d9b6cdd,2026-02-24T18:36:13.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d435d193-044e-4e3b-b76f-50092375dfa2,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,6,1.0,2026-02-24T18:36:15.453323Z,2026-02-24T18:36:15.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,load_applicant_registry,3.0,1.0,applicant_id,3.0,historical_financials|compliance_flags|loan_history,False,,,,228.0,2026-02-24T18:36:15.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea65bda8-9922-4ce8-a411-be012fe27066,ExtractedFactsConsumed,6bad020c-ef96-4565-86a9-67477b482688,CreditAnalysis,3,1.0,2026-02-24T18:36:15.453323Z,2026-02-24T18:36:15.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:36:15.453323,2.0,doc-aaf03075|doc-{uuid4().hex[:8]},"Revenue $6,070,930, EBITDA $919,708, Net Income $392,610",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626eaacf-6f0f-48c1-ba73-72f2a7be517b,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,7,1.0,2026-02-24T18:36:17.453323Z,2026-02-24T18:36:17.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,load_extracted_facts,4.0,1.0,document_package_id,2.0,current_year_facts|quality_flags,False,,,,411.0,2026-02-24T18:36:17.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adee2471-984f-404b-bb42-bf21eb03990d,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,8,1.0,2026-02-24T18:36:49.453323Z,2026-02-24T18:36:49.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,analyze_credit_risk,5.0,3.0,historical_financials|current_year_facts|loan_request,1.0,credit_decision,True,1631.0,380.0,0.010593,3644.0,2026-02-24T18:36:49.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76e6e414-59b0-4595-ad0c-fec73d5afb34,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,9,1.0,2026-02-24T18:36:51.453323Z,2026-02-24T18:36:51.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,apply_policy_constraints,6.0,2.0,credit_decision|loan_history,2.0,credit_decision|policy_violations,False,,,,418.0,2026-02-24T18:36:51.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8fa06e1-89bb-4772-8f01-2a22afef1ffa,AgentNodeExecuted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,10,1.0,2026-02-24T18:36:53.453323Z,2026-02-24T18:36:53.453323Z,,72b121e9-5b47-4c70-84b3-671b28e18027,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,write_output,7.0,1.0,credit_decision,1.0,events_written,False,,,,177.0,2026-02-24T18:36:53.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d1d56be-d475-41f0-8cca-e876725f78f4,CreditAnalysisCompleted,6bad020c-ef96-4565-86a9-67477b482688,CreditAnalysis,4,2.0,2026-02-24T18:37:03.453323Z,2026-02-24T18:37:03.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,,,claude-sonnet-4-20250514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:37:03.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEDIUM,1608000.0,0.77,"Based on growth revenue trajectory and Debt/EBITDA of 4.1x, the company demonstrates adequate debt service capacity.",1.0,Debt/EBITDA 4.1x above optimal,0.0,0.0,dep-d14b9019,c0476574f226da31,24793.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75056636-bfa5-4105-8ac5-0a79a8dac042,AgentOutputWritten,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,11,1.0,2026-02-24T18:37:03.453323Z,2026-02-24T18:37:03.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Credit complete. Risk: MEDIUM. Limit: $1,608,000. Confidence: 77%.",2026-02-24T18:37:03.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b24591-f5f8-4dd6-a104-8bf7a26ae571,AgentSessionCompleted,141cc671-6ebb-4669-9955-711f2212ce80,AgentSession,12,1.0,2026-02-24T18:37:08.453323Z,2026-02-24T18:37:08.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-7e6a6562,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:37:08.453323,,,,,,,,,,,,,,,7.0,1.0,4850.0,0.04365,45565.0,fraud_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b296d05-7928-4507-bb34-ca4c65311c9c,FraudScreeningRequested,3cc46776-4f73-466c-bba8-cbc76d1370f2,Loan,8,1.0,2026-02-24T18:37:13.453323Z,2026-02-24T18:37:13.453323Z,8707e1a2-cab4-407c-8b78-56c78f3faecb,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T18:37:13.453323,,,,,,,,,,,,,,,,,,,,,,,,,,2c45cc5c919dcbdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af218ec2-9529-484c-8761-c5973adc804f,AgentSessionStarted,de2ed0ad-a160-438d-b98e-aae60863d66f,AgentSession,1,1.0,2026-02-24T18:39:16.453323Z,2026-02-24T18:39:16.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,fraud-agent-1,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,fraud_detection,fraud-agent-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,1267.0,2026-02-24T18:39:16.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb0f1517-f25f-4c1d-aa2d-95053709b4ec,AgentInputValidated,de2ed0ad-a160-438d-b98e-aae60863d66f,AgentSession,2,1.0,2026-02-24T18:39:17.453323Z,2026-02-24T18:39:17.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,fraud_detection,,,,,,,3.0,application_id|extracted_facts_events|registry_access,112.0,2026-02-24T18:39:17.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65635b8c-b295-4145-96b7-f1d8a8e9b465,FraudScreeningInitiated,65e9f6c1-be98-484a-9d70-da1fa8fcf3da,FraudScreening,1,1.0,2026-02-24T18:39:17.453323Z,2026-02-24T18:39:17.453323Z,,b2c2d713-3671-47d6-b564-944415f19b50,system,agentic-governance-ledger,APEX-0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claude-sonnet-4-20250514,2026-02-24T18:39:17.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e6bd961-eee7-41b7-a890-0240579e5727,AgentNodeExecuted,de2ed0ad-a160-438d-b98e-aae60863d66f,AgentSession,3,1.0,2026-02-24T18:39:19.453323Z,2026-02-24T18:39:19.453323Z,,fd8b60f3-5bfa-4095-a708-c5ee8cf8819b,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,fraud_detection,,,,,,,,,,,validate_inputs,1.0,1.0,application_id,1.0,data,False,,,,123.0,2026-02-24T18:39:19.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e143870-0f1f-4860-9b2d-f938ce1e5a85,AgentNodeExecuted,de2ed0ad-a160-438d-b98e-aae60863d66f,AgentSession,4,1.0,2026-02-24T18:39:21.453323Z,2026-02-24T18:39:21.453323Z,,fd8b60f3-5bfa-4095-a708-c5ee8cf8819b,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,fraud_detection,,,,,,,,,,,load_document_facts,2.0,1.0,application_id,1.0,data,False,,,,403.0,2026-02-24T18:39:21.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb52499-14fa-4818-a712-2853d82d06e6,AgentNodeExecuted,de2ed0ad-a160-438d-b98e-aae60863d66f,AgentSession,5,1.0,2026-02-24T18:39:23.453323Z,2026-02-24T18:39:23.453323Z,,fd8b60f3-5bfa-4095-a708-c5ee8cf8819b,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-7571480f,fraud_detection,,,,,,,,,,,cross_reference_registry,3.0,1.0,application_id,1.0,data,False,,,,304.0,2026-02-24T18:39:23.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
